ID,Author,State,BlockNumberChoices,Scores,AuthorTokenBalance
0x3080e9608e72bee27ebfa9312607d2171ab5dd1ff3a080b95d5eb73e72ddab46,0xe5D8B653acf5CDc12b17600382c4b19A46990859,closed,26691941,"['Yes', 'No']","[647542.578376612, 204159.04182701075]",1e-18
0x7677972c8871cc0ace1aedea8361c8d1f3878966e042e4f820f9a17a601a9034,0x6fB9526F3f55490A88de21F1D4064CcDAb3fb756,closed,26688463,"['Help a poor developer with money', ""Don't help(""]","[16606.05228374482, 112507.2443079322]",0.2235371915196544
0xe7f6f110735b4c88ecaf01a7cc40cd331493af80a5dc12b9a27e9e1acd5e5a3f,0x5dC2Ea29cd4cF3989ebFFf404272581666b94aC9,active,26688024,"[""Go! Dream big! I'll help!!"", ""Don't go! Be realistic...""]","[8177.173540117716, 1506498.8406583534]",10.177863381359948
0x77be7e325870a1f92f7f20a4ceecaa98c44cffa277d14fe7fe6d780777bc4998,0xF20772B296bD6404CE845e966F46CD6be8fa384b,closed,26686944,"['$1', '$2']","[54090.23266082931, 7086.378363353457]",0.0
0x0f1b79434f8c6e95c9b2577638fd1ab3de45731ebaebd19153cdf2cc08bc3778,0xF20772B296bD6404CE845e966F46CD6be8fa384b,closed,26686921,"['Yes', 'No']","[152154.07390735688, 70519.20078047477]",0.0
0xd0d867b904ae36e7c6ac9bb647192fc0147b84238232077b6b5b5a0af333b126,0x2f690ee210D1310Bb196c458A2A0002F2655eA0a,closed,26678576,"['Live and move on', 'Not live']","[1093.1400436815352, 0]",4.549797710917112
0xc02df040dfb6c14f598b59d8c4b134ad3898e02bfe80c69ad3220ba4baba8ce6,0x5B6a59f3Dd9343532B95B0b3De280110Ac7A7Aa2,closed,26677678,"['Resurrection, Billionaire', 'Get lost.']","[1917.54659352337, 285.58172051427334]",1.8618210180900463
0xb4d12b7990ddbe348d7e3934230c2694f026f1958febccde733d6e11a0661fe5,0x96BE7245790Cf38ab589ce2a3a908C4c70be15bd,closed,26672113,"['Yes get well soon', 'No ']","[12661.273098537493, 572.2911743463932]",0.0
0x01c3ee2f16c72911652a4491c8e61f3d68849abdb3d52643b8cbe102312a469b,0x4e02B36D8053DDafb99b06AE2D9c9BB4162C84F0,closed,26665788,"['I´ll donate', 'I won´t donate']","[61919.863080419105, 66755.4930909817]",0.0
0xf2e091b903c6c3d720e70a86b9fe95a77cfa58ae6944ac659e6a43d00dcf5b22,0x124F1B204ECd8a6c5016091F5c2A992c4404bD8F,closed,26665791,"['yes i will help', ""I won't help""]","[11987.15295861204, 73126.92709808082]",10.4665
0x5694e771fcacd32eff29e116d010ef69d6b2f07d848e5a0bf2071a048c41cb97,0x0d38213f35178f4671ddB7012025DEE7e1E3aa6a,closed,26652875,"['Yes, its a good idea. It will be good for $CAKE and HODLERs on the long run', 'No, its a bad idea as it MAY kick short term speculators/APY hunters']","[1795879.5897477104, 216793.14715167216]",2.6606886444823488
0x68564518706ee0d81b1c24c74ca6a377a57026fd89bc3d5e36307d87e28ce7e6,0xa7551aBe0A066555cb5d859849426fB55543Ca25,closed,26651887,"['✅ We want to earn UNW tokens!', '❌ We don’t want to earn UNW tokens!']","[146973525.8604269, 1859494.6499133152]",10.0
0x8926dcd5c3b9adc40d966bff934d72e45e0ae586333d66d4dc56a3ac2f726e94,0xB42eb87Cc655Ddd662E776E87FBfB1636504Df99,closed,26642882,"['yes', 'no']","[2435.7540666860623, 0]",0.0
0x8d8b0a0f0893ff6804074ae234d1b1c3a5780bd4ffc4001cb718e417cfb62a4e,0xF24C932094E70291b640D475DE79353E8413b895,closed,26633722,"[""Let's Go!"", 'Nope']","[696.7971509865318, 55473.67305208406]",0.0
0x5fdba201652e11ba1355f6e5e3f8ccbfcd151c2989a3ff2587fd110168b7a23a,0x6cc02617f4968Ffbf254BD9CA7958FBABA73cA0b,closed,26619310,"['Sooner', 'Later', 'Wait another 3 years atleast til the price is rooted', 'Lets start today', 'Right GD now!!!']","[172.09412946283874, 8145.230351487645, 173172.10321076313, 25256.64293792279, 565792.4666010317]",0.0
0x9b1ebf4f59b6cf251f0bef5215f32bf5f940450e4c45c60f9c2ec1c87330187b,0xe7D2B302d3007DE408CC1d45aceB415b8a4EdBEc,closed,26618260,"[""Yes, I'll help you out. "", 'No, sorry. ']","[36581.12902271732, 16995.81355722594]",0.0
0xf3079d40f9ba20c67b6269c64aa262e96067dd2ee8bfb948af6dff2764358f0c,0x85e58CFF74d0C641281dC3e7208ff09394a52d00,active,26605988,"['Yes, I can help', ""Sorry, I can't""]","[501709.42580469226, 2036.2249768233112]",0.001
0xd14a2c95450c8f6fda1d9ac8396061a60df89bc0308ee9be72d1f818b7b09a4c,0xB42eb87Cc655Ddd662E776E87FBfB1636504Df99,closed,26605696,['SUCESSO NO PROJETO DE VOCES'],[45963.22374751361],0.0
0xd6a43e979360a146cd437a49a7eb620bb051a92662b006f93d37bac2dd339288,0xB42eb87Cc655Ddd662E776E87FBfB1636504Df99,closed,26599888,"['SIM', 'NAO']","[100866.0304372608, 576.3213927779417]",0.0
0x41677b8cc36f49a02a7ebeaa45d9ce887b613441a57bf8f739d0c296b213c2cb,0x25948986D2CCF2506E5dDAE79A5b4491f302C038,closed,26591650,"['Yes, i donated 0.5$', 'No, its waste of money', 'I did above 0.5$']","[72.54770918616843, 38770.754188906685, 1444.0731219822303]",1.3162245297417e-05
0xe318297dc74006cba132073c0ce16e4e060f6abbdc3761edca94372b83ea989a,0x25948986D2CCF2506E5dDAE79A5b4491f302C038,closed,26591515,"['Donations ', 'Charity ']","[14786.634625647515, 2041.3532615652073]",1.3162245297417e-05
0xfcba314ff44e29c8c1ed19860372da036e13c666875778bcdd5fe2fbefb86dfd,0x44fe5dE19816caD40598559c8A2e727B53eaEA5F,closed,26580570,"['Donatur', 'Helper']","[23.157403492130022, 57004.584185511645]",0.0
0xf2a48c813cfc14e2334da922e71b1b7666fc05ae0379388825a1f00b88975953,0xf4183a50068cE33C2AD914B7E921525100Ab9AF4,closed,26573006,"['Yes', 'No']","[7081176.424228876, 9097.711642073557]",0.0
0x597d08af08a9ce9f5fb6816096742b5da3ab4895a1d6cdca8390d0906b1d5a10,0x9FFf16f34C48081C09CAEFee33c9DEf34E83a535,closed,26566568,"['God bless you and your family.', 'Sorry but no.']","[18474.832795962167, 2049.708336603144]",0.0
0xea09c20ec3b3a6c407623cbb8ab38408a2fb34e1393076106d69fb02f0f00c49,0x96Fd5d45Ce00e6385132556dDbA6DdA1c9135889,closed,26546315,"['Never', 'Ever']","[317595.0186704431, 156.02034007746283]",0.001
0x50a417c4389ad99496fb8d21500c34da332b8b770a165a7f9768dddf3c19e310,0x0c6628e60ec7CD24979C82F52A626c919EFee703,closed,26528591,"['yes', 'yes yes', 'yes yes yes']","[178.81796859714817, 14.128254237214003, 1452.856497908445]",0.0
0x9922e32be653088d1be6573ef6381009092d7f0746240bab7c9aeebd73b1479d,0x567f73D1b2BC9943FEFeACdd47A057183dc07c24,closed,26528321,"['ACCEPT - make Pottery more fair!', 'DECLINE - rules stay the same!']","[10394.616273250567, 731169.7502009718]",0.0
0xfbcf956dbe9b39ea3a7771835a02186e7e369aabde47eb6e2ad793b6656eb2bd,0x41f7aa4BEf9c3E59C59aa9e371708B235E1991B0,closed,26507322,"['no choice', 'no choice']","[106168.8307132771, 6265.5076607717265]",0.0
0x50ad1dad3ce7f2f25f589eb1e53aeece4dedba02fccf2a64396f9781c140909a,0x2910f62300D33A88e2De7bcd2599fb5623aE1629,closed,26491092,"['yes', 'good luck!:)']","[1107.3733172869308, 116389.66379546576]",0.0
0xa1bb72d93b8bdb74392ccbf5e7a3b04abcd5b9c011aed5d8d84250da33054a6b,0xEA1A0B4294FcbaeB50DC1c8B813f8aE3f1682141,closed,26489872,"['Si', 'No']","[2492.445720648144, 87.987934601856]",0.0
0x0f905d2b05972889763cc65686f36b6bc4b07452cbf5e5c75488e5a8ab1d68ed,0xEA1A0B4294FcbaeB50DC1c8B813f8aE3f1682141,closed,26489137,"['0xb36d8981d10d137e59ab29a33f984182cecd69b2 ', '0xb36d8981d10d137e59ab29a33f984182cecd69b2']","[41267.105279083255, 20.6422220372747]",0.0
0x3e7d22c6b2e24977c6d5b41d9f11f1332ac07b02a78cb951ff9003b4c27afdd5,0x4634fC1462B7974dB96B700E9aBe915f0884e60a,closed,26484321,"['✅ We want to earn LVL tokens!', '❌ We don’t want to earn LVL tokens!']","[28571295.6681726, 2184867.6905677896]",14.107741594378313
0xc0e4fdeefd656b1b845aaec7eadf68e92d1ec9bae2a12ea699b235d2338e32fa,0x4634fC1462B7974dB96B700E9aBe915f0884e60a,closed,26481437,"['Yes', 'No']",[],14.107741594378313
0xf8c00202464fc1549d9bfa531fa28a4dc3a92b9ba5590e78ca5ffb24cf76f827,0x4634fC1462B7974dB96B700E9aBe915f0884e60a,closed,26477737,"['Yes', 'No']",[],14.107741594378313
0xfa117e412718d55757890b19a29d4dd0227279ca1401f22107d439d6b483d8fa,0x4634fC1462B7974dB96B700E9aBe915f0884e60a,closed,26477598,"['Yes', 'No']",[],14.107741594378313
0x2b053b725943649b190fcee5d70062c53b841fd7f0fca752461e2c1c49b3987b,0xa7551aBe0A066555cb5d859849426fB55543Ca25,closed,26477534,"['1', '2']",[],10.0
0x55f82c1821f7274bae5580780c9bec922c174c17f6707c7118af011b795e7cde,0x4634fC1462B7974dB96B700E9aBe915f0884e60a,closed,26477328,"['Yes', 'No']",[],14.107741594378313
0xa1793e8fe860ef6e43100344cbe09ce75d5e2a8ba5395cdd83247797e6a55a7f,0x4634fC1462B7974dB96B700E9aBe915f0884e60a,closed,26476438,"['Yes', 'No']",[],14.107741594378313
0xd56199b1e091fb31903e245d59f1d1dcde47482e21534121882f5049c9c9747e,0x4634fC1462B7974dB96B700E9aBe915f0884e60a,closed,26476438,"['Yes', 'No']",[],14.107741594378313
0x2e2d48701433ae51774dc7b4490ec4b17c1552a78cee0aeba267a43dc2a0c16a,0x6dBb9D989289BDD2f11aE7B65783ba8cAc6027d0,closed,26466483,"['0x6dbb9d989289bdd2f11ae7b65783ba8cac6027d0', '0x81e7e2b0e09f0c2edbf4d8f2330ba810340a8d35']","[14611.217619363742, 1635.1526468951547]",8.641786547816238
0xe45e86f24bdbf3e7070b4839e6adbd1996e87aa97ab8c552eaebd5da158fddc4,0x81253BD3dE0482521A4102a70C24C4CDC297bA91,closed,26451873,"['I support and donate', 'I support and share', ""I don't care""]","[27665.056339532497, 51.19092771553958, 8945.99824532379]",0.0
0xc0c1e9664c188ca7e6d995169fefbff32c4cb02db585086e88a862f9fa7f3242,0xa96cC6E271f0c77C695E0013673831f9DC182fdc,closed,26448955,"['Choice1', 'Choice2']","[835801.112967458, 0]",4.050408645840525
0x85c5ff96d2f13ff0ea2171ce0c7f2c5df44204a81605c9cb7d6c75cfc9008a97,0x427A33234FAacB6B3Acd1A5a27d9f8bec358e3C9,closed,26447712,"['YES', 'NO', 'NWV(NO WITH VETO)', 'ABSTAIN']","[2594.7919087169844, 0, 0, 0]",0.220702111253606
0xece012ab33d1de46c5e315317d5e9446af50b25324990bab9ecbcf9c04c61361,0xB79C2dECB896699e7CAda86028087b449415CCad,active,26447049,"['Burn', 'Baby burn', 'Burn']","[1718441.796987913, 11453.25530494843, 0.38701972355714154]",0.0
0xc6a66390a4e7e9d2a31f477d086720f79df60674487b4253fb07e69e88f51886,0x3EB5D7965bB332f1360A9D15bB7Dc24e53bc9c61,closed,26440876,"['Floor price', 'Floor price']","[6657.867720860891, 879.8810044881928]",0.0
0x89c77e57567bd82ac1eac73aa28c44607f04a465a95310c50d8e0e6ad1a26241,0x96Fd5d45Ce00e6385132556dDbA6DdA1c9135889,closed,26433504,"['5$', '10$', '15$', '20$', '1$']","[73182.95963913212, 373386.6247044198, 36786.42610382273, 18840.885391013268, 528068.7865822868]",0.001
0xcb67f0b8afdac9b11946775cee6c266800720fac082aaceab9b99e22d687df7c,0x5A5a21Fef4449DB7FB36f6621fc0fCFE7d43CBd7,closed,26432715,"['Syrup pool ', 'Cake stakers']","[467161.5047370993, 27205.82417868593]",0.0
0x595080e37f15c29e43951f1976585981fb0b04899e995556eb9d7b2400f962b0,0x64eD4D2d3AE0E0B0a1858c3cFe838364c5886476,closed,26431160,"['Yes, I send it', 'No, fuck you']","[2012.4965689823473, 10037.649173516758]",0.0
0x6b78762fe1be4208d075727d4d3e693bbe489c1a0214e04dead7a47adad73336,0xa7551aBe0A066555cb5d859849426fB55543Ca25,closed,26427180,"['✅ We want to earn CAPS tokens!', '❌ We don’t want to earn CAPS tokens!']","[32742869.51944283, 3009478.3081452516]",10.0
0xa0fbcfa3fff82e179655a1df40d7aef2d878b36456044a4438c78ed572ce04ef,0xb29867ec66B1a337b589c08B39d20b49da98Ff76,closed,26418168,"['1', '2', '3']","[199.85256608721068, 1.8360079097083717, 768.4116041878984]",0.0
0x4a1b9694e2b42e4e1b2a1c2a811d7a158a4aa7d7b3b2785bd0ba80fff873b6bc,0x2fd5E2cf653522a99C726EE4A11CF4f00d2a8Cea,closed,26403385,"['Monero', 'Bitcoin Cash']","[10205.319925197758, 11191.602823077888]",0.015597166174278199
0x3bf11cbd854accfe083aa397cf5245665ae050e8e17657ed37ca9dfbf945d764,0xfcFeb811255BcF8237953Cc7bA27511b4aaA882D,closed,26403536,"['1', '2']","[677.6551740702103, 4092.6254062781]",0.0
0xdf70fbcb012a29742ea3aea6bf638b11e96f29a68b1f8273a36b908843c489eb,0x79dbceEc859E6E0a2999548f635b7444E9a25BBA,closed,26401177,"['25%', '50%', '75%', '100%']","[780.8449902085638, 16.223500064081314, 1.877884025854025, 12551.35762205132]",0.0
0x4d09fe4667e4fdb9131ded7ff3b0e3f44b27b62c8da9be5142192c520994f236,0x2f690ee210D1310Bb196c458A2A0002F2655eA0a,closed,26398107,"['I want to help you', ""I don't want to help you""]","[62403.49392425141, 23910.32718262465]",4.549797710917112
0x80f79e5c71a055235ad465b879e41a55a1d0f7a8bce55edef418077063f74f28,0xF00bF110EAfee62cFB2cB90Bfa4FadeAb876FE15,closed,26391751,"['I got u brother alrady sent', 'Maybe next time']","[2711.6997709185853, 1599.3687246768666]",8.9820260545e-08
0x52f96bab28960ac546cd8a8f0ba664d443d1fe00545a6fc4d4231567ae4370be,0x641e5e0A3c9492fE070Edc442E845383B86Be692,closed,26384919,"['.', '.']","[670.6188008806308, 62585.119446526325]",0.7385908894776069
0xda109bd3f788166a980d3e5df7f89bc4aa936bfbe639331e667770fe8c64ecc7,0x7fC1CB32a71Eb3e05dFFcA17dab1936b0BE7af4F,closed,26378967,"['help BNB', 'help CAKE']","[2449.00446433656, 108.62211925818715]",13.339084222537442
0x349c332e7c08f462da647e93b2c9480c8effbcedbaca36ace96a8d273786fbd9,0xF20772B296bD6404CE845e966F46CD6be8fa384b,closed,26373588,"['Yes I will', 'Ocourse']","[1197.7553343942216, 21967.10472588693]",0.0
0x33209f87ad1eaaa5655c4b5fce194ddb9f57faed49c5ea26f8df31a9773c4ca0,0x6dcDeF65aD84B7D03F8e6f22B7c730DA97e17BCA,closed,26372553,"['The best ', 'Lo']","[260.91718279452886, 31.242913053410376]",0.0
0x1bacfc71a2fd00ae5b73a049643ae6ba55d1352fa31fc6903e12ee0a690fbcc2,0x7fC1CB32a71Eb3e05dFFcA17dab1936b0BE7af4F,closed,26370024,"['help  BNB', 'help CAKE']","[9618.613828056234, 4830.853801816352]",13.339084222537442
0xb58a3dda2d9c13de5e7a779944b4bc695191473f6620150dffe5f8ac7c889ae2,0x7fC1CB32a71Eb3e05dFFcA17dab1936b0BE7af4F,closed,26367994,"['I will help!', 'save cats and dogs']","[1187.5017446847226, 0.07847950610235263]",13.339084222537442
0xf8105aad15a88f6a35563d2c1d8ae492a51659c15ae3e479417e2c0e5825178d,0x955916641B107eC6AafebEFF4705D36BC2A7Da81,closed,26365688,"['Help with busd, usdt', 'Help with other coins']","[9995.008455368212, 2.029314937735321]",10.0
0x2850dec0a8d52ceedcb9af579334bccf6a76cabb9466e2ba4aab72a3f5c60af7,0x955916641B107eC6AafebEFF4705D36BC2A7Da81,closed,26365387,"['Help with busd, usdt', 'Help with other coins']","[14803.570567767503, 10.315204906317865]",10.0
0xdcd4716597868abb0fc84420b7e38a00d1ba7b6fcdc48ce666940e5272640047,0xD337f4d4F415d343Ec00974910d60a835D6Fa6c4,closed,26355185,"['yes i will', 'no man']","[9551.435885678322, 675.0796468383284]",0.0
0x777d562640ec26390236424e3ea5632c736422893fd46f1cb3e66e67acfd72c2,0xD337f4d4F415d343Ec00974910d60a835D6Fa6c4,closed,26355185,"['give it to the hood', 'no maan']","[18621.786111228444, 685.1576191353472]",0.0
0x353b2a86611c2bdd605c72b358915d8ec44687621c9d2109a9f87d14cf1386e7,0x6a07C54c1D58816b3Bf570Be2d5c39528E3DE9Af,closed,26327542,"['Ok, I will help you with a BNB donation', 'Ok, I will help you with a CAKE donation', ""no, I won't help you""]","[424.1856145453588, 5.402484220517748, 14202.745653178948]",12.874230712622907
0x5cad2ef1af8ac3774d83728f7b5859ffd8470d9b8df2b79c49a16fcd653a3a2b,0x1787a6df891C85D7C1BE52790749A3a1Bc73B913,closed,26314933,"['Make Pencake swap MultiChain Swap', ""Don't Make Pencake swap MultiChain ""]","[74101.88882276905, 61041.87043055494]",0.0
0x4c91a04333c1f45af08380784e4644349759567c382fd81d731bc65e42989748,0x4411Da72127a132a3C997DB26d69C600107EcDa5,closed,26313221,"['USDC', 'USDT', 'BUSD', 'DAI']","[106232.12108215631, 485950.9447514147, 2286.289203023524, 23.233372479842014]",10.190388058790205
0xe9f7ac7a792b5ce721b46904ad18287304379bf90b1370712e76bf07ebd18474,0x4411Da72127a132a3C997DB26d69C600107EcDa5,closed,26313147,"['Funds are Safu', 'Exit from Binance ']","[575577.7676844083, 29.904675356296988]",10.190388058790205
0xb1b72e202253d9942c09defd8e6d0d3dfc2724634c75f45e0d42826ce7232f73,0x4411Da72127a132a3C997DB26d69C600107EcDa5,closed,26312932,"['Yes', 'No']","[643000.2622167219, 131288.83550549028]",10.190388058790205
0xeb26ba78febef093db6c166c84f11fa9338c0257ab136c30118b510f1fa80a12,0x8d3d0079F7469Af42d9dAb63be10F20e017fd4B5,closed,26308130,"['Interesting', 'Not interested']","[156591.52442912757, 4.589121932211715]",0.0
0x1d672d2d73f879ccbdf14bb64f841db0131ecda4f94e172e8ef91df961fb08d4,0x786e4f08b9091c8091B38c58EdD53a082428cA36,closed,26303587,"['Yes ', 'Nah, let them beg', 'Increase the voting power required to make a proposal ']","[430792.28123266745, 17.919604479842018, 117854.50354947185]",0.8265890408002918
0x03bdcffe29e1245b4cc2b975b83c3982df4fb78624f54bb3e65e61c6267033dd,0x1EB1712960cE3f927eD534e9A42c0A835b514381,closed,26292882,"['0xE984481914Ec73f1Df861ec5c961364F34a9048D', '0xE984481914Ec73f1Df861ec5c961364F34a9048D']","[60494.45133270469, 35.04088927568498]",0.0
0xc030c01d235ed9fb1c1b4e7b612a741b9ad179fdd4fa4ecf7ca03c2a8392c4f2,0xBA275e06a85F1Fde5fC26B6Da5B23FEB7fE0daB9,closed,26288998,"['Yes', 'No']","[110154.19358874852, 22005.22641763168]",0.0
0x78530718d48d3f6aadff1e8120bf732877c0dfb61620e8f49ce8115abf4265c3,0x62Fa2968ce2558A3e7dD7e333d2BF94E539816EE,closed,26262244,"['Yes (BabyCoin)', 'Yes (SafeMoon Fork)', 'No, Lets let the Ukrainians all die...']","[2507.4577825016245, 48111.068267791845, 9669.77497329993]",0.6016244620450908
0x29fd057c188ec944b2049804be3f9ca5ca305557cacdb064d42b6032ff4a8ce8,0x5eb8a332BCdF3aC01fc5F55FE9DB2a6344095ECD,closed,26255228,"[""Thank you for your support. It really means alot to me :')"", ""Thank you for your support. It really means alot to me. Appreciate it :')""]","[12845.038507493968, 23.694255548609153]",0.0
0x9c4ef4baad5d2aafcfc801c03fb871010adbb512c56590f938f2ae312bf23791,0x649DAEdfF51AFacf816321eAf5bF8F8FDDA9F3E9,closed,26251572,"['nausea', 'nausea * 2', 'nausea * 9999999999999999']","[75103.49897784674, 9491.009495409717, 52.12433358026122]",0.0
0x65dc9acda395676f69dc4c42c497780cf10871d2048954545ae84cc2017d6824,0xF11cbE536124e17E37dB0CaA506a52457276F6bc,closed,26251341,"['1', '2']","[23035.00953843486, 4.573150255958425]",0.0
0xedca839c3991529d860873e9fa65344a93a174c53cce9fe547a48eefa731196c,0x26C7A8d4a003299534bc889D9dbFF78eC5DB1640,closed,26250834,"['No, the locked cake pool user should not get benefit from this airdrop', 'Yes, locked cake pool user should get airdrop for V3']","[184019.16458015604, 1593215.8768087078]",0.06803452533811008
0xb86f9c17bb712dabb904c98febd1a2cdd6118c23459c8f06d4c9231680fad7ed,0x25740b6E3E937CCE119778BEbe288174c741f90f,closed,26247183,"['1', '2']","[47547.11547193834, 170.4373223685387]",0.0
0x7cdf8b54e014cbf1a42eb9c5919c030b376c9ebc1a05c4252c89ccc5fcf57bf3,0xb6b7245764F4e332c44f3f64b02E733fFa279206,closed,26246426,"['month', 'week', 'year']","[81.45395648506991, 59449.039691504855, 59577.91177439322]",0.0
0x6f473e4c4d983c6f6fcdf4659a303123b2b21572ba22f3aa4e3233039895d18e,0x5E383D11d11fEed293414682E4Ad18cD8dB70D8a,closed,26241316,"['Good', 'Very']","[47470.14374015881, 0]",0.001
0x864849226d50d41df68e31092fc329e10bf09919be73a04ce493565060f2f728,0x1A4282897BeDD0E72D4959c45b4a552180ab50b7,closed,26238434,"['Today ', 'Tommorow ', 'Next month ']","[475.3701930841136, 887.9284477689748, 212127.2520417545]",0.0
0xf57349e8283c09fbbc0281a325d0708d66ac1294f5d0831b6588c3e4618d68fa,0x59f47B187b66D88a1dc3C390f3CC9E06E2FF1b60,closed,26234528,"[""Sure, I'll help."", 'Not this time, but Good luck! ']","[20171.754490978776, 4.5721518826396075]",0.001
0xd378984d6e858e5d13892ca82ddf88a3ba84210319093f27d081454b29c38cb4,0x6394e71bC502010B60377C92c901c2cBc2Dcd175,closed,26234466,"['Done ', 'Not ']","[50318.04161853696, 27788.336827286057]",0.0
0x1b564ad0570692adfdbec1254baccb6053dc8e2b2226da6ca05e93f254018a05,0x6A225675AA0D941f2A5c9E976578924346837059,closed,26233679,"['Move to the street!', 'Buy yourself a house!']","[64515.32758968679, 2244.3650318551586]",10.083719716066913
0x315a3a83b9402687213c743a651f95c861c8fe0cd86a50fafc1be0f98788b2f5,0xf39e9D3b26724dC4819e44f2587178D4bD9bC94F,closed,26232243,"[""Yes, let's do this!"", 'No one cares']","[60773.240470864286, 109377.1652791391]",0.001
0x4895f1cf63a87afac3e748b2a306a0b6257e9cb1ede9b68fdda227701d35855b,0xa7551aBe0A066555cb5d859849426fB55543Ca25,closed,26227475,"['✅ We want an agEUR-USDT Farm!', '❌ We don’t want an agEUR-USDT Farm!']","[40788324.62217741, 1995539.9771453205]",10.0
0x5846031c0b82b7f539166179c3fc2ff7d9207180366d0da780e60b35b9cda5d4,0xF20772B296bD6404CE845e966F46CD6be8fa384b,closed,26226766,"['Yes', 'Fuck them hard']","[18.11569586821152, 118517.18751678396]",0.0
0x685ee1e979c0e293f4d2dd2444dbd1f4ddaa14a0eb481c3a08b8cbc35290e4d3,0x73892e9f01C9d167fF30e78be6DaB68e2AAA4dd0,closed,26224436,"['yay', 'nay']","[57590.59889025597, 0]",0.0
0xa9450b9f853d1f2b18d8e2e9449837a2b497a49dc01adae330520583334843c6,0xeA42C5A0D456ac61550A64E68e3e3ddb2042C5dD,closed,26213077,"['YES', 'NO']","[16301.680589568285, 20562.56024864274]",0.03416394668992863
0xe670970c62830353891abef5eb3898a262409bc0e0a20bcecb1bc28e2fd11929,0x9565a14A1f4D44cadFBFAA52603D33E3b21A969a,closed,26209200,"['sent', 'no']","[60441.12077926547, 3449.3614190336484]",0.077
0x71de5fa986b9aa8eecc1108ac6c33040639e60ea3b6444203b1673949559d222,0x334b3afb0AE56d418c65bdD1cCAA3D4F4d1efE64,closed,26205603,"['yes, i will help', ""no, i won't help""]","[55712.34649774247, 4215.352117691441]",10.4665
0xa709473ab392353767a25bc3cc784a863bf7809ccd0ab10967c682efb29e0465,0xAc0D6Ae684bdDa290bb448a2a92d5E74006904F7,closed,26206013,"['ok, live', 'ok, live']","[55505.52895635397, 1.0809343172281147]",12.874230712622907
0x1eae373cb07ce5c61af6aac4badcb0a38181f5841668cc8bd67e82478fd1f6a0,0x9d50ac9d8fED1a20AF37f56cD31eA85Cc39EfaDb,closed,26199026,"['I participate by donating a few dollars', ""It won't work""]","[69763.57296725779, 10770.20928502418]",0.0
0xeecdef34f725dfe0dd4fa2b90cdeb0a4206f121e667049320bb3308dcc24bd98,0xd869BC02b8d89B154D4f3BE0eD67C5Fed0145d72,closed,26182037,"['Make a Queue Staking Pool for Pottery to deposit funds for it all month long', ""Don't make a Queue Staking Pool for Pottery""]","[742123.7375975614, 424.027368244866]",2.26196604456e-07
0x92c40c12140c073debf6c045690c72c30531f9bafa3fe5ed6c4b5fcb18bafea8,0x91C4dA0511970e38C7A15F505A78E33c8b34E53D,closed,26180843,"['I donated cake/bnb', 'I donated Busd', 'I donated Eth ', 'I donated Usdt,usdc ', 'I donated Matic', 'I donated Avax ', 'I donated GMX']","[52671.58988201579, 186053.9787958494, 0.5, 0.25336116942241244, 0.3, 0.7621040652789545, 0.07268095940075911]",0.02411827609455776
0xcb32351d7af67b2415073e5426a297217dec9fa14037476636766700a9b78b2a,0x6dcDeF65aD84B7D03F8e6f22B7c730DA97e17BCA,closed,26170068,"['Yes ', 'No']","[522411.74385010847, 615.9376429824987]",0.0
0x14ac03860d060dbe4cf6b3b1483b748b5160b39426928df9b241203251c3c704,0x62Fa2968ce2558A3e7dD7e333d2BF94E539816EE,closed,26163193,"['yes', 'no']","[66840.19211176764, 5983.060264877265]",0.12888999999999998
0x5599758b12d98f81bdb150d9612944e744af0ca9f41e26712db74ae542c08370,0x91C4dA0511970e38C7A15F505A78E33c8b34E53D,closed,26162483,"['Thank you ', 'Appreciated ']","[55292.43137792183, 2286.373910832425]",0.02411827609455776
0xde3b2421df15ef34f16305e009db8b2fdfa0a426bc04a6bb28f5a8c01ac8cfac,0xD734b3562FB1A0225a928a4903Ea635E4B4fD3f8,closed,26129769,"['Agree', 'Disagree', 'I like seeing 10 pages of scammers']","[322325.88033813355, 0, 0]",0.0
0xf47e2b120051c795d78568ba22c86e75976a4e0a781229f342535723884c5d8a,0xa7551aBe0A066555cb5d859849426fB55543Ca25,closed,26142678,"['✅ We want to earn Stader tokens!', '❌ We don’t want to earn Stader tokens!']","[30782847.64678163, 1722130.880505222]",10.0
0x53f91888ab119ae711c8adb2922f44fcfe0958e55f591d7b8fa85b0aed83affb,0x4c194b6d45126578E47Ca542462483Dd4104e7ce,closed,26139399,"[""I won't send money"", ""I won' send money"", 'No one gona send it', 'Im sure noone will send money ban this thief', ""I sen't 1$ and got scamed:((((((""]","[0, 0, 0, 0, 0]",0.08003316488857608
0x2de9066e32637806a3e39d3e8b3a624067d3fbd4ee22d3795d61c422a417ca2d,0x4c194b6d45126578E47Ca542462483Dd4104e7ce,closed,26139244,"['Yes :)', 'No :(']","[28.3619962821992, 0]",0.08003316488857608
0x4a808bfa910b52d651442a4364078e469074004e324d7830f66a471ebf64dd55,0x4a82032C39f2bf5188cb96b544A7bba85b480f8A,closed,26133077,"['Yes, we will save nature and we will be able to earn', 'No, This is crazy bullshit']","[54973.27504870745, 0.7621040652789545]",10.697343030924106
